Site Name,Latitude,Longitude,Site Enabled,Device Name,Device Type,Max Power (dBm),Misc Loss (dB),Antenna Type,Mechanical Azimuth (deg),Mechanical Downtilt (deg),Electrical Downtilt (deg),Antenna Height AGL (m),Beamforming Gain (dB),LTE PDSCH Offset (dB),Cell Load (%)
S2737,29.8831108,-94.0479944,true,LTE-ENodeB-1387,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S2738,32.7389302,-94.1401182,true,LTE-ENodeB-1388,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S2739,32.6335706,-94.0739640,true,LTE-ENodeB-1389,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S274,32.4653624,-99.4748745,true,LTE-ENodeB-1247,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S2740,32.4102370,-94.3062405,true,LTE-ENodeB-1390,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S2741,32.4677488,-94.1923258,true,LTE-ENodeB-1391,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S2742,32.5978228,-94.1552382,true,LTE-ENodeB-141,Outdoor,45,2,AW3161,120,0,0,40,0,0,50
S2743,32.6955119,-94.2446553,true,LTE-ENodeB-1392,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S2744,32.5951499,-94.3488178,true,LTE-ENodeB-1393,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S2745,30.2538679,-98.1020194,true,LTE-ENodeB-1394,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S2746,32.6097933,-94.4066248,true,LTE-ENodeB-1395,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S2747,36.0551880,-102.4981843,true,LTE-ENodeB-1396,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S2748,32.1294296,-95.7815909,true,LTE-ENodeB-1397,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S2749,32.4922855,-94.6631058,true,LTE-ENodeB-1398,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S275,32.3328230,-99.5120653,true,LTE-ENodeB-1248,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S2750,32.4079526,-94.4216050,true,LTE-ENodeB-1399,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S2751,32.4291376,-94.6475795,true,LTE-ENodeB-1400,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S2752,32.4465403,-94.6859275,true,LTE-ENodeB-1401,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S2753,32.5518080,-94.6023480,true,LTE-ENodeB-16,Outdoor,45,2,AW3161,120,0,0,40,0,0,50
S2754,32.1414235,-95.4793567,true,LTE-ENodeB-142,Outdoor,45,2,AW3161,120,0,0,40,0,0,50
S2755,32.5554954,-94.6555444,true,LTE-ENodeB-1402,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S2756,32.5049271,-94.6747951,true,LTE-ENodeB-1403,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S2757,36.0516330,-102.5140423,true,LTE-ENodeB-1404,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S2758,32.9796671,-99.5902070,true,LTE-ENodeB-1405,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S2759,33.0126112,-99.8900083,true,LTE-ENodeB-1406,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S276,35.2370936,-101.4715826,true,LTE-ENodeB-1249,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S2760,30.0459552,-98.2018789,true,LTE-ENodeB-1407,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S2761,30.2187334,-98.0787899,true,LTE-ENodeB-1408,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S2762,35.7858627,-100.4671584,true,LTE-ENodeB-1409,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S2763,32.1670525,-95.6554858,true,LTE-ENodeB-1410,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S2764,32.1362588,-95.5393821,true,LTE-ENodeB-1411,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S2765,35.8632079,-102.4483900,true,LTE-ENodeB-143,Outdoor,45,2,AW3161,0,0,0,40,0,0,50
S2766,32.1707694,-95.8652004,true,LTE-ENodeB-1412,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S2767,26.6277722,-98.1729102,true,LTE-ENodeB-1413,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S2768,30.0770908,-98.0856868,true,LTE-ENodeB-1414,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S2769,30.1405340,-98.0789779,true,LTE-ENodeB-1415,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S277,33.2445989,-94.1979888,true,LTE-ENodeB-1250,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S2770,30.1611790,-98.1894671,true,LTE-ENodeB-1416,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S2771,30.2706369,-98.1067922,true,LTE-ENodeB-1417,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S2772,33.7710650,-102.2447827,true,LTE-ENodeB-1418,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S2773,32.1976676,-95.8226134,true,LTE-ENodeB-1419,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S2774,30.2333652,-98.1873886,true,LTE-ENodeB-1420,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S2775,35.9011017,-100.3980026,true,LTE-ENodeB-1421,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S2776,32.2359920,-95.5278291,true,LTE-ENodeB-144,Outdoor,45,2,AW3161,120,0,0,40,0,0,50
S2777,32.3220619,-95.6619491,true,LTE-ENodeB-1422,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S2778,32.2586839,-95.5534889,true,LTE-ENodeB-1423,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S2779,32.2543338,-95.6830235,true,LTE-ENodeB-1424,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S278,33.1749689,-94.2056421,true,LTE-ENodeB-1251,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S2780,32.2628544,-95.7426176,true,LTE-ENodeB-1425,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S2781,32.3115047,-95.7872081,true,LTE-ENodeB-1426,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S2782,32.0927648,-95.7774298,true,LTE-ENodeB-1427,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S2783,35.9212898,-100.3615940,true,LTE-ENodeB-1428,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S2784,35.8961107,-100.3670363,true,LTE-ENodeB-1429,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S2785,32.0591907,-95.8175448,true,LTE-ENodeB-1430,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S2786,32.3156840,-95.8989973,true,LTE-ENodeB-1431,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S2787,32.3147555,-95.9643596,true,LTE-ENodeB-145,Outdoor,45,2,AW3161,0,0,0,40,0,0,50
S2788,32.3243737,-95.4627895,true,LTE-ENodeB-1432,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S2789,32.2512345,-95.5305162,true,LTE-ENodeB-1433,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S279,33.0759170,-94.4687306,true,LTE-ENodeB-127,Outdoor,45,2,AW3161,0,0,0,40,0,0,50
S2790,32.1662523,-96.0058574,true,LTE-ENodeB-1434,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S2791,33.5708020,-102.4016407,true,LTE-ENodeB-1435,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S2792,32.1865378,-96.0444254,true,LTE-ENodeB-1436,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S2793,32.2173416,-96.0365599,true,LTE-ENodeB-1437,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S2794,32.0543304,-95.9182121,true,LTE-ENodeB-1438,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S2795,32.1856611,-95.9785764,true,LTE-ENodeB-1439,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S2796,32.2408519,-96.0159237,true,LTE-ENodeB-1440,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S2797,32.2148516,-95.8815334,true,LTE-ENodeB-1441,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S2798,32.2276965,-95.8391854,true,LTE-ENodeB-146,Outdoor,45,2,AW3161,0,0,0,40,0,0,50
S2799,32.1739220,-95.6143561,true,LTE-ENodeB-1442,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S28,30.5016053,-98.3639786,true,LTE-ENodeB-1024,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S280,32.9590682,-94.4401041,true,LTE-ENodeB-1252,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S2800,33.6422715,-102.0935033,true,LTE-ENodeB-1443,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S2801,33.6424300,-102.3105267,true,LTE-ENodeB-1444,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S2802,33.7702340,-102.3227396,true,LTE-ENodeB-1445,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S2803,33.1195518,-95.5038138,true,LTE-ENodeB-1446,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S2804,33.5762465,-102.3943327,true,LTE-ENodeB-1447,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S2805,33.5999485,-102.5878897,true,LTE-ENodeB-1448,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S2806,33.5917960,-102.3683453,true,LTE-ENodeB-1449,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S2807,33.4671320,-102.1559634,true,LTE-ENodeB-1450,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S2808,33.4013548,-102.4917872,true,LTE-ENodeB-1451,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S2809,33.3236138,-95.5522212,true,LTE-ENodeB-147,Outdoor,45,2,AW3161,120,0,0,40,0,0,50
S281,32.9910790,-94.6529144,true,LTE-ENodeB-1253,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S2810,33.2648440,-95.4139680,true,LTE-ENodeB-1452,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S2811,33.0742490,-95.7664828,true,LTE-ENodeB-1453,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S2812,33.0158628,-95.8345693,true,LTE-ENodeB-1454,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S2813,33.1923164,-95.8313526,true,LTE-ENodeB-1455,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S2814,33.1561413,-95.6896849,true,LTE-ENodeB-1456,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S2815,33.2012944,-95.5189766,true,LTE-ENodeB-1457,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S2816,33.1260825,-95.5790867,true,LTE-ENodeB-1458,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S2817,33.2478176,-96.1206753,true,LTE-ENodeB-1459,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S2818,33.2227019,-95.3239672,true,LTE-ENodeB-1460,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S2819,31.3270439,-95.4739293,true,LTE-ENodeB-1461,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S282,34.6261340,-102.3562610,true,LTE-ENodeB-1254,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S2820,33.0905896,-95.4902797,true,LTE-ENodeB-148,Outdoor,45,2,AW3161,0,0,0,40,0,0,50
S2821,32.9904205,-95.3492601,true,LTE-ENodeB-1462,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S2822,33.0477940,-95.5218384,true,LTE-ENodeB-1463,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S2823,32.9837997,-95.6327323,true,LTE-ENodeB-1464,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S2824,31.5522139,-95.3216874,true,LTE-ENodeB-1465,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S2825,31.4906411,-95.6654410,true,LTE-ENodeB-1466,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S2826,31.4186316,-95.6367711,true,LTE-ENodeB-1467,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S2827,31.4986259,-95.2756925,true,LTE-ENodeB-1468,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S2828,31.1216474,-95.6930018,true,LTE-ENodeB-1469,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S2829,31.1226119,-95.4271109,true,LTE-ENodeB-1470,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S283,29.6013445,-96.0493125,true,LTE-ENodeB-1255,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S2830,31.1590617,-95.3549284,true,LTE-ENodeB-1471,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S2831,32.2888908,-101.4896500,true,LTE-ENodeB-149,Outdoor,45,2,AW3161,120,0,0,40,0,0,50
S2832,32.2109491,-101.4308001,true,LTE-ENodeB-1472,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S2833,31.3867055,-105.9106287,true,LTE-ENodeB-1473,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S2834,32.3030438,-101.5575566,true,LTE-ENodeB-1474,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S2835,32.2781486,-101.4284551,true,LTE-ENodeB-1475,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S2836,32.1559162,-101.4464471,true,LTE-ENodeB-1476,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S2837,33.2884210,-96.1947933,true,LTE-ENodeB-1477,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S2838,33.3631300,-95.9350992,true,LTE-ENodeB-1478,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S2839,33.2482220,-96.0055732,true,LTE-ENodeB-1479,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S284,34.4880280,-102.4525485,true,LTE-ENodeB-1256,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S2840,33.3349909,-96.0412801,true,LTE-ENodeB-1480,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S2841,33.3572772,-96.0857167,true,LTE-ENodeB-1481,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S2842,33.2404005,-96.2091277,true,LTE-ENodeB-150,Outdoor,45,2,AW3161,120,0,0,40,0,0,50
S2843,32.9983524,-95.8980345,true,LTE-ENodeB-1482,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S2844,32.9774822,-96.0002424,true,LTE-ENodeB-1483,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S2845,33.1494459,-95.9922408,true,LTE-ENodeB-1484,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S2846,33.0488656,-95.9426878,true,LTE-ENodeB-1485,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S2847,33.1071410,-96.1560630,true,LTE-ENodeB-1486,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S2848,33.1254199,-96.2419584,true,LTE-ENodeB-1487,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S2849,29.9341126,-93.9670293,true,LTE-ENodeB-1488,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S285,29.7574971,-94.6830622,true,LTE-ENodeB-1257,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S2850,33.0744175,-96.2532080,true,LTE-ENodeB-1489,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S2851,33.0010929,-96.1752715,true,LTE-ENodeB-1490,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S2852,32.8548573,-96.2246459,true,LTE-ENodeB-1491,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S2853,32.8493302,-96.2852049,true,LTE-ENodeB-151,Outdoor,45,2,AW3161,0,0,0,40,0,0,50
S2854,32.9765725,-96.2207306,true,LTE-ENodeB-1492,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S2855,32.9413885,-96.2568992,true,LTE-ENodeB-1493,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S2856,32.9087804,-96.0575039,true,LTE-ENodeB-1494,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S2857,32.8875534,-96.0805562,true,LTE-ENodeB-1495,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S2858,32.8737105,-96.0878615,true,LTE-ENodeB-1496,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S2859,35.6435516,-101.6115185,true,LTE-ENodeB-1497,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S286,29.7615129,-94.5080405,true,LTE-ENodeB-1258,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S2860,33.9566093,-98.5279457,true,LTE-ENodeB-1498,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S2861,32.8853472,-96.0418032,true,LTE-ENodeB-1499,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S2862,35.6916492,-101.3923599,true,LTE-ENodeB-1500,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S2863,31.3621499,-100.8493235,true,LTE-ENodeB-1501,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S2864,32.8562505,-96.0401096,true,LTE-ENodeB-17,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S2865,35.8172760,-101.4368514,true,LTE-ENodeB-152,Outdoor,45,2,AW3161,0,0,0,40,0,0,50
S2866,35.6879417,-101.3941626,true,LTE-ENodeB-1502,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S2867,35.8108376,-101.4500104,false,LTE-ENodeB-1503,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S2868,35.7385471,-101.1458066,true,LTE-ENodeB-1504,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S2869,35.6375486,-101.5656533,true,LTE-ENodeB-1505,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S287,33.9165445,-98.0386632,true,LTE-ENodeB-1259,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S2870,28.8625310,-96.6833191,true,LTE-ENodeB-1506,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S2871,28.9383241,-96.6563029,true,LTE-ENodeB-1507,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S2872,30.9895389,-94.1305207,true,LTE-ENodeB-1508,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S2873,31.0986329,-94.0012485,true,LTE-ENodeB-1509,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S2874,31.0385097,-93.9958769,true,LTE-ENodeB-1510,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S2875,30.9905967,-93.9135038,true,LTE-ENodeB-1511,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S2876,33.3708555,-98.3744917,true,LTE-ENodeB-153,Outdoor,45,2,AW3161,120,0,0,40,0,0,50
S2877,28.7071659,-96.3485576,true,LTE-ENodeB-1512,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S2878,30.9217471,-93.9824904,true,LTE-ENodeB-1513,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S2879,31.2513240,-100.8186578,true,LTE-ENodeB-1514,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S288,33.9989537,-98.3604828,true,LTE-ENodeB-1260,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S2880,30.9178564,-94.0214702,true,LTE-ENodeB-1515,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S2881,30.9077715,-93.9908512,true,LTE-ENodeB-1516,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S2882,30.8913393,-94.1764416,true,LTE-ENodeB-1517,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S2883,30.8128929,-94.1272638,true,LTE-ENodeB-1518,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S2884,29.0653055,-96.6491617,true,LTE-ENodeB-1519,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S2885,29.0461985,-96.7148426,true,LTE-ENodeB-1520,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S2886,29.0790733,-96.7663508,true,LTE-ENodeB-1521,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S2887,30.7537560,-93.9073176,true,LTE-ENodeB-154,Outdoor,45,2,AW3161,0,0,0,40,0,0,50
S2888,30.7706412,-94.0094387,true,LTE-ENodeB-1522,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S2889,28.9865323,-96.5820440,true,LTE-ENodeB-1523,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S289,33.8283070,-98.3869735,true,LTE-ENodeB-1261,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S2890,30.4089978,-93.9611952,true,LTE-ENodeB-1524,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S2891,29.9693787,-93.8687882,true,LTE-ENodeB-1525,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S2892,29.9411113,-94.0363923,true,LTE-ENodeB-1526,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S2893,29.9906301,-93.9421830,true,LTE-ENodeB-1527,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S2894,29.9983417,-94.0454428,true,LTE-ENodeB-1528,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S2895,29.9859755,-94.0547782,true,LTE-ENodeB-1529,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S2896,29.9423941,-94.1850932,true,LTE-ENodeB-1530,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S2897,30.0033805,-94.2734445,true,LTE-ENodeB-1531,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S2898,29.8735186,-94.2825028,true,LTE-ENodeB-155,Outdoor,45,2,AW3161,120,0,0,40,0,0,50
S2899,30.0160417,-94.0631610,true,LTE-ENodeB-1532,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S29,30.5496734,-98.4222419,true,LTE-ENodeB-1025,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S290,33.7903137,-98.0827506,true,LTE-ENodeB-128,Outdoor,45,2,AW3161,120,0,0,40,0,0,50
S2900,30.0327270,-94.9068434,true,LTE-ENodeB-1533,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S2901,29.9000979,-94.9299344,true,LTE-ENodeB-1534,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S2902,30.0437400,-94.3720519,true,LTE-ENodeB-1535,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S2903,30.0899302,-94.2468106,true,LTE-ENodeB-1536,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S2904,29.9173225,-94.3614567,true,LTE-ENodeB-1537,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S2905,29.7613645,-94.3227966,true,LTE-ENodeB-1538,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S2906,27.0722982,-98.8241937,true,LTE-ENodeB-1539,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S2907,26.9181555,-98.8232078,true,LTE-ENodeB-1540,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S2908,32.5712392,-99.7283019,true,LTE-ENodeB-1541,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S2909,32.6055334,-99.6574968,true,LTE-ENodeB-156,Outdoor,45,2,AW3161,120,0,0,40,0,0,50
S291,33.8060402,-98.3324066,true,LTE-ENodeB-1262,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S2910,30.0230122,-94.3221693,true,LTE-ENodeB-1542,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S2911,29.3462538,-100.4376947,true,LTE-ENodeB-1543,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S2912,29.3734887,-100.3992997,true,LTE-ENodeB-1544,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S2913,32.7725875,-99.9120191,true,LTE-ENodeB-1545,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S2914,33.6181626,-101.8895201,true,LTE-ENodeB-1546,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S2915,32.7674130,-99.8802199,true,LTE-ENodeB-1547,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S2916,32.8902805,-100.1351932,true,LTE-ENodeB-1548,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S2917,32.7366912,-99.9124476,true,LTE-ENodeB-1549,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S2918,32.9553150,-99.8354605,true,LTE-ENodeB-1550,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S2919,32.9530581,-99.7846319,true,LTE-ENodeB-1551,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S292,33.4433150,-102.9435789,true,LTE-ENodeB-1263,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S2920,32.9111690,-99.9167991,true,LTE-ENodeB-157,Outdoor,45,2,AW3161,0,0,0,40,0,0,50
S2921,32.9419405,-99.7821777,true,LTE-ENodeB-1552,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S2922,32.7755710,-96.2718770,true,LTE-ENodeB-1553,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S2923,32.8079283,-96.3591696,true,LTE-ENodeB-1554,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S2924,32.8126729,-96.2228846,true,LTE-ENodeB-1555,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S2925,32.7880258,-96.0967065,true,LTE-ENodeB-1556,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S2926,32.6949002,-96.1332496,true,LTE-ENodeB-1557,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S2927,29.8040746,-98.8132379,true,LTE-ENodeB-1558,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S2928,26.6281433,-97.9721671,true,LTE-ENodeB-1559,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S2929,30.1266920,-99.0765666,true,LTE-ENodeB-1560,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S293,33.7277105,-102.7409270,true,LTE-ENodeB-1264,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S2930,29.9915995,-99.2093602,true,LTE-ENodeB-1561,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S2931,31.0476631,-97.9997080,true,LTE-ENodeB-158,Outdoor,45,2,AW3161,120,0,0,40,0,0,50
S2932,29.9877925,-99.1918519,true,LTE-ENodeB-1562,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S2933,29.4630363,-96.9202672,true,LTE-ENodeB-1563,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S2934,27.4535721,-97.2885350,true,LTE-ENodeB-1564,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S2935,30.2642336,-95.3336982,true,LTE-ENodeB-1565,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S2936,34.0708725,-102.1135573,true,LTE-ENodeB-1566,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S2937,30.2114958,-96.9341734,true,LTE-ENodeB-1567,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S2938,31.1671918,-98.1874576,true,LTE-ENodeB-1568,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S2939,31.0804347,-97.9595399,true,LTE-ENodeB-1569,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S294,29.8431810,-94.4788777,true,LTE-ENodeB-1265,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S2940,30.3692859,-95.0780081,true,LTE-ENodeB-1570,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
